2020,"Context-to-Session Matching: Utilizing Whole Session for Response Selection in Information-Seeking Dialogue Systems.",KDD,"Zhenxin Fu,Shaobo Cui 0001,Mingyue Shang,Feng Ji,Dongyan Zhao 0001,Haiqing Chen,Rui Yan 0001"
2019,"Deep Reinforcement Learning with Applications in Transportation.",KDD,"Zhiwei (Tony) Qin,Jian Tang 0008,Jieping Ye"
2006,"Identifying bridging rules between conceptual clusters.",KDD,"Shichao Zhang,Feng Chen,Xindong Wu 0001,Chengqi Zhang"
2020,"Partial Multi-Label Learning via Probabilistic Graph Matching Mechanism.",KDD,"Gengyu Lyu,Songhe Feng,Yidong Li"
1998,"Independence Diagrams: A Technique for Visual Data Mining.",KDD,"Stefan Berchtold,H. V. Jagadish,Kenneth A. Ross"
1997,"Schema Discovery for Semistructured Data.",KDD,"Ke Wang,Huiqing Liu"
2017,"Online Ranking with Constraints: A Primal-Dual Algorithm and Applications to Web Traffic-Shaping.",KDD,"Parikshit Shah,Akshay Soni,Troy Chevalier"
2020,"Automatic Validation of Textual Attribute Values in E-commerce Catalog by Learning with Limited Labeled Data.",KDD,"Yaqing Wang,Yifan Ethan Xu,Xian Li,Xin Luna Dong,Jing Gao"
2020,"Aligning Superhuman AI with Human Behavior: Chess as a Model System.",KDD,"Reid McIlroy-Young,Siddhartha Sen 0001,Jon M. Kleinberg,Ashton Anderson"
2012,"Online learning to diversify from implicit feedback.",KDD,"Karthik Raman 0001,Pannaga Shivaswamy,Thorsten Joachims"
2013,"Efficient single-source shortest path and distance queries on large graphs.",KDD,"Andy Diwen Zhu,Xiaokui Xiao,Sibo Wang 0001,Wenqing Lin"
2002,"A model for discovering customer value for E-content.",KDD,"Srinivasan Jagannathan,Jayanth Nayak,Kevin C. Almeroth,Markus Hofmann"
2019,"A Memory-Efficient Sketch Method for Estimating High Similarities in Streaming Sets.",KDD,"Pinghui Wang,Yiyan Qi,Yuanming Zhang,Qiaozhu Zhai,Chenxu Wang,John C. S. Lui,Xiaohong Guan"
2016,"FINAL: Fast Attributed Network Alignment.",KDD,"Si Zhang,Hanghang Tong"
2016,"Just One More: Modeling Binge Watching Behavior.",KDD,"William Trouleau,Azin Ashkan,Weicong Ding,Brian Eriksson"
2018,"Network Connectivity Optimization: Fundamental Limits and Effective Algorithms.",KDD,"Chen Chen 0022,Ruiyue Peng,Lei Ying,Hanghang Tong"
2011,"Web information extraction using markov logic networks.",KDD,"Sandeepkumar Satpal,Sahely Bhadra,Sundararajan Sellamanickam,Rajeev Rastogi,Prithviraj Sen"
2018,"Multimodal Sentiment Analysis To Explore the Structure of Emotions.",KDD,"Anthony Hu,Seth R. Flaxman"
2020,"A Self-Evolving Mutually-Operative Recurrent Network-based Model for Online Tool Condition Monitoring in Delay Scenario.",KDD,"Monidipa Das,Mahardhika Pratama,Tegoeh Tjahjowidodo"
2010,"UP-Growth: an efficient algorithm for high utility itemset mining.",KDD,"Vincent S. Tseng,Cheng-Wei Wu,Bai-En Shie,Philip S. Yu"
2003,"Mining distance-based outliers in near linear time with randomization and a simple pruning rule.",KDD,"Stephen D. Bay,Mark Schwabacher"
2011,"Refining causality: who copied from whom?",KDD,"Tristan Mark Snowsill,Nick Fyson,Tijl De Bie,Nello Cristianini"
2020,"Grammatically Recognizing Images with Tree Convolution.",KDD,"Guangrun Wang,Guangcong Wang,Keze Wang,Xiaodan Liang,Liang Lin"
2017,"Optimization Beyond Prediction: Prescriptive Price Optimization.",KDD,"Shinji Ito,Ryohei Fujimaki"
2017,"More than the Sum of its Parts: Building Domino Data Lab.",KDD,"Eduardo Ariño de la Rubia"
2009,"New ensemble methods for evolving data streams.",KDD,"Albert Bifet,Geoffrey Holmes 0001,Bernhard Pfahringer,Richard Kirkby,Ricard Gavaldà"
1999,"Visual Classification: An Interactive Approach to Decision Tree Construction.",KDD,"Mihael Ankerst,Christian Elsen,Martin Ester,Hans-Peter Kriegel"
1998,"Discovering Technical Traders in the T-bond Futures Market.",KDD,"Andreas S. Weigend,Fei Chen,Stephen Figlewski,Steven R. Waterhouse"
2018,"Assessing Candidate Preference through Web Browsing History.",KDD,"Giovanni Comarela,Ramakrishnan Durairajan,Paul Barford,Dino D. Christenson,Mark Crovella"
2020,"Semi-supervised Collaborative Filtering by Text-enhanced Domain Adaptation.",KDD,"Wenhui Yu,Xiao Lin,Junfeng Ge,Wenwu Ou,Zheng Qin"
2018,"Online Adaptive Asymmetric Active Learning for Budgeted Imbalanced Data.",KDD,"Yifan Zhang 0004,Peilin Zhao,Jiezhang Cao,Wenye Ma,Junzhou Huang,Qingyao Wu,Mingkui Tan"
2018,"Lessons Learned from Developing and Deploying a Large-Scale Employer Name Normalization System for Online Recruitment.",KDD,"Qiaoling Liu,Josh Chao,Thomas Mahoney,Alan Chern,Chris Min,Faizan Javed,Valentin Jijkoun"
1998,"Memory Placement Techniques for Parallel Association Mining.",KDD,"Srinivasan Parthasarathy 0001,Mohammed Javeed Zaki,Wei Li 0015"
2007,"Feature selection methods for text classification.",KDD,"Anirban Dasgupta 0001,Petros Drineas,Boulos Harb,Vanja Josifovski,Michael W. Mahoney"
2004,"A generalized maximum entropy approach to bregman co-clustering and matrix approximation.",KDD,"Arindam Banerjee 0001,Inderjit S. Dhillon,Joydeep Ghosh,Srujana Merugu,Dharmendra S. Modha"
2018,"Learning Tasks for Multitask Learning: Heterogenous Patient Populations in the ICU.",KDD,"Harini Suresh,Jen J. Gong,John V. Guttag"
2020,"Improving Conversational Recommender Systems via Knowledge Graph based Semantic Fusion.",KDD,"Kun Zhou,Wayne Xin Zhao,Shuqing Bian,Yuanhang Zhou,Ji-Rong Wen,Jingsong Yu"
2009,"A case study of behavior-driven conjoint analysis on Yahoo!: front page today module.",KDD,"Wei Chu,Seung-Taek Park,Todd Beaupre,Nitin Motgi,Amit Phadke,Seinjuti Chakraborty,Joe Zachariah"
